ID,GC_Content,GC3_Content,Bad_Seq
lcl|NC_000913.3_cds_NP_414870.1_330,54,61,"Not_ATG,Good_stop"
lcl|NC_000913.3_cds_NP_414871.1_331,53,60,"Not_ATG,Good_stop"
lcl|NC_000913.3_cds_NP_414872.3_332,55,59,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_414873.1_333,57,60,"Not_ATG,Good_stop"
lcl|NC_000913.3_cds_NP_414874.1_334,51,54,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_414875.1_335,59,65,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_414876.1_336,43,44,"Not_ATG,Good_stop"
lcl|NC_000913.3_cds_NP_414877.1_337,46,54,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_414878.1_338,56,63,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_414879.3_339,56,62,"Not_ATG,Good_stop"
lcl|NC_000913.3_cds_NP_414880.2_340,56,59,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_414881.1_341,57,65,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_414882.1_342,58,64,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_414883.5_343,55,61,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_414884.2_344,55,55,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_414885.1_345,54,57,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_414886.1_346,57,62,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_414887.2_347,57,61,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_414888.4_348,48,53,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_414889.1_349,49,53,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_414890.1_350,54,55,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_414891.4_351,53,51,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_414892.1_352,50,50,"Good_start,Good_stop"
lcl|NC_000913.3_cds_b4579_353,45,37,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_414894.2_354,53,53,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_414895.1_355,55,56,"Not_ATG,Good_stop"
lcl|NC_000913.3_cds_NP_414897.1_356,50,52,"Good_start,Good_stop"
lcl|NC_000913.3_cds_YP_009518749.1_357,43,68,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_414898.4_358,43,37,"Not_ATG,Good_stop"
lcl|NC_000913.3_cds_NP_414899.2_359,56,64,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_414900.1_360,56,62,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_414901.1_361,57,63,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_414902.1_362,54,58,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_414903.4_363,54,58,"Good_start,Good_stop"
lcl|NC_000913.3_cds_b4580_364,45,46,"Good_start,Good_stop"
lcl|NC_000913.3_cds_YP_010051175.1_365,42,53,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_414906.1_366,55,62,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_414907.2_367,50,48,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_414909.2_368,39,36,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_414910.1_369,55,61,"Not_ATG,Good_stop"
lcl|NC_000913.3_cds_NP_414911.1_370,51,64,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_414912.1_371,53,58,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_414913.1_372,52,57,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_414914.2_373,49,52,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_414915.1_374,51,54,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_414916.1_375,46,54,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_414917.2_376,53,51,"Not_ATG,Good_stop"
lcl|NC_000913.3_cds_NP_414918.4_377,48,51,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_414919.1_378,54,60,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_414920.1_379,55,59,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_414921.2_380,56,56,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_414922.1_381,52,51,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_414923.1_382,48,44,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_414924.1_383,46,48,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_414925.1_384,52,58,"Good_start,Good_stop"
lcl|NC_000913.3_cds_YP_009518750.1_385,42,32,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_414927.1_386,52,59,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_414928.2_387,56,56,"Not_ATG,Good_stop"
lcl|NC_000913.3_cds_NP_414930.3_388,51,57,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_414931.1_389,54,57,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_414932.1_390,53,56,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_414933.1_391,54,61,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_414934.1_392,53,59,"Not_ATG,Good_stop"
lcl|NC_000913.3_cds_NP_414935.1_393,56,61,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_414936.1_394,53,66,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_414937.2_395,55,58,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_414938.1_396,53,59,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_414939.1_397,54,61,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_414940.1_398,51,55,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_414941.1_399,50,56,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_414942.1_400,53,60,"Not_ATG,Good_stop"
lcl|NC_000913.3_cds_NP_414943.1_401,52,60,"Not_ATG,Good_stop"
lcl|NC_000913.3_cds_NP_414944.1_402,47,54,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_414945.1_403,51,62,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_414946.4_404,48,51,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_414947.1_405,51,58,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_414948.1_406,55,54,"Not_ATG,Good_stop"
lcl|NC_000913.3_cds_NP_414949.1_407,52,50,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_414950.1_408,54,59,"Not_ATG,Good_stop"
lcl|NC_000913.3_cds_NP_414951.1_409,54,55,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_414952.1_410,53,65,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_414953.2_411,53,54,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_414954.1_412,54,61,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_414955.1_413,54,54,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_414956.1_414,55,60,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_414957.1_415,52,63,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_414958.4_416,57,62,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_414959.1_417,52,57,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_414960.2_418,50,60,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_414961.4_419,53,60,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_414962.1_420,54,68,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_414963.1_421,50,67,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_414964.1_422,53,70,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_414965.1_423,53,68,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_414966.1_424,51,63,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_414967.1_425,54,58,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_414968.4_426,51,61,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_414969.4_427,48,45,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_414970.1_428,51,54,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_414971.1_429,51,57,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_414972.1_430,52,56,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_414973.1_431,52,58,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_414974.1_432,49,37,"Not_ATG,Good_stop"
lcl|NC_000913.3_cds_NP_414975.1_433,52,60,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_414976.1_434,55,54,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_414977.1_435,46,53,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_414978.1_436,52,55,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_414979.1_437,53,54,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_414980.2_438,51,55,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_414981.4_439,52,63,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_414982.1_440,54,60,"Not_ATG,Good_stop"
lcl|NC_000913.3_cds_NP_414983.1_441,56,63,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_414984.1_442,51,57,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_414985.1_443,56,66,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_414986.1_444,52,54,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_414987.3_445,54,51,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_414988.1_446,54,53,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_414989.1_447,49,55,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_414990.2_448,48,51,"Not_ATG,Good_stop"
lcl|NC_000913.3_cds_NP_414991.4_449,47,54,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_414992.1_450,48,48,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_414993.1_451,41,45,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_414994.1_452,41,46,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_414995.1_453,54,64,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_414996.1_454,54,55,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_414997.1_455,45,44,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_414998.1_456,52,62,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_414999.1_457,48,52,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415000.1_458,59,56,"Not_ATG,Good_stop"
lcl|NC_000913.3_cds_NP_415001.1_459,52,64,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415002.1_460,54,61,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415003.1_461,58,62,"Good_start,Good_stop"
lcl|NC_000913.3_cds_YP_009518751.1_462,58,64,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415004.1_463,53,60,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415005.1_464,58,63,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415006.1_465,53,62,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415007.1_466,52,53,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415008.1_467,54,55,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415009.1_468,52,54,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415010.1_469,52,58,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415011.1_470,55,62,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415012.1_471,52,58,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415013.1_472,51,56,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415014.1_473,51,52,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415015.1_474,54,63,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415016.4_475,45,43,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415017.1_476,58,63,"Good_start,Good_stop"
lcl|NC_000913.3_cds_YP_009518752.1_477,53,52,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415018.1_478,53,55,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415019.1_479,53,66,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415020.1_480,59,73,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415021.2_481,57,65,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415022.1_482,53,61,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415023.1_483,45,47,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415024.4_484,46,56,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415025.4_485,56,66,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415026.1_486,54,61,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415027.1_487,53,61,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415028.1_488,57,60,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415029.1_489,58,66,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415030.1_490,60,69,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415031.1_491,31,21,"Good_start,Good_stop"
lcl|NC_000913.3_cds_YP_009518753.1_492,50,49,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415036.1_493,56,58,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415037.1_494,52,58,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415038.1_495,51,56,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415039.1_496,53,54,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415040.1_497,53,54,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415041.1_498,45,42,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415042.1_499,51,49,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415044.4_500,47,51,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415045.1_501,52,53,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415046.4_502,51,56,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415047.1_503,56,57,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415048.1_504,46,47,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415049.1_505,51,54,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415050.1_506,52,56,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415051.1_507,56,58,"Good_start,Good_stop"
lcl|NC_000913.3_cds_YP_009029994.1_508,57,62,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415053.1_509,57,54,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415054.1_510,57,58,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415055.1_511,56,62,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415056.1_512,59,64,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415057.1_513,54,60,"Not_ATG,Good_stop"
lcl|NC_000913.3_cds_NP_415058.1_514,48,55,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415059.1_515,54,63,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415060.1_516,53,60,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415061.2_517,55,58,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415062.1_518,54,56,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415063.4_519,45,35,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415064.1_520,43,42,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415065.1_521,48,47,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415066.2_522,46,42,"Not_ATG,Good_stop"
lcl|NC_000913.3_cds_NP_415067.1_523,50,47,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415068.1_524,37,38,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415069.1_525,47,47,"Good_start,Good_stop"
lcl|NC_000913.3_cds_b0542_526,50,53,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415072.2_527,50,48,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415073.1_528,55,62,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415075.1_529,41,35,"Good_start,Good_stop"
lcl|NC_000913.3_cds_YP_009518754.1_530,25,30,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415076.1_531,36,29,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415077.1_532,42,26,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415078.1_533,36,29,"Good_start,Good_stop"
lcl|NC_000913.3_cds_YP_001165308.1_534,49,53,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415079.1_535,50,60,"Not_ATG,Good_stop"
lcl|NC_000913.3_cds_NP_415080.1_536,49,44,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415081.1_537,53,49,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415082.1_538,53,59,"Not_ATG,Good_stop"
lcl|NC_000913.3_cds_YP_588439.1_539,48,47,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415083.1_540,43,46,"Good_start,Good_stop"
lcl|NC_000913.3_cds_b0553_541,44,40,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415084.2_542,55,71,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415086.1_543,48,50,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415087.1_544,48,42,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415088.1_545,51,53,"Not_ATG,Good_stop"
lcl|NC_000913.3_cds_YP_588440.1_546,57,69,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415089.1_547,41,34,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415090.2_548,32,29,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415091.1_549,40,39,"Good_start,Good_stop"
lcl|NC_000913.3_cds_YP_001165309.1_550,44,43,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415092.1_551,53,56,"Good_start,Good_stop"
lcl|NC_000913.3_cds_YP_009518755.1_552,49,51,"Good_start,Good_stop"
lcl|NC_000913.3_cds_YP_009518756.1_553,49,56,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415096.1_554,32,28,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415097.1_555,43,41,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415098.1_556,46,59,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415099.1_557,52,56,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415100.1_558,55,58,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415101.1_559,53,60,"Not_ATG,Good_stop"
lcl|NC_000913.3_cds_NP_415102.1_560,52,61,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415103.1_561,54,67,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415104.1_562,51,54,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415105.1_563,45,53,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415106.1_564,56,61,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415107.1_565,56,66,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415108.1_566,53,64,"Not_ATG,Good_stop"
lcl|NC_000913.3_cds_NP_415109.1_567,48,54,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415110.1_568,52,56,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415111.1_569,47,53,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415112.1_570,51,60,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415113.1_571,52,56,"Good_start,Good_stop"
lcl|NC_000913.3_cds_YP_025295.1_572,48,57,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415114.1_573,52,44,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415115.2_574,48,45,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415116.1_575,54,63,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415117.2_576,55,56,"Not_ATG,Good_stop"
lcl|NC_000913.3_cds_YP_588441.1_577,56,63,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415118.1_578,57,57,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415119.1_579,45,48,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415120.1_580,54,54,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415121.1_581,58,67,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415122.1_582,61,66,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415123.1_583,58,67,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415124.1_584,55,58,"Not_ATG,Good_stop"
lcl|NC_000913.3_cds_NP_415125.1_585,56,59,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415126.1_586,56,61,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415127.1_587,55,67,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415128.1_588,58,63,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415129.1_589,57,58,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415130.1_590,57,69,"Good_start,Good_stop"
lcl|NC_000913.3_cds_YP_588442.1_591,52,58,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415132.1_592,55,58,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415133.1_593,54,57,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415134.1_594,47,48,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415135.1_595,48,50,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415136.1_596,39,40,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415137.2_597,47,50,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415138.1_598,50,54,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415139.2_599,53,59,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415140.1_600,50,48,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415141.1_601,50,46,"Good_start,Good_stop"
lcl|NC_000913.3_cds_YP_009518757.1_602,44,57,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415143.1_603,55,58,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415144.1_604,51,48,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415145.1_605,51,57,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415146.1_606,55,55,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415147.1_607,58,62,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415148.1_608,56,60,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415149.4_609,58,61,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415150.1_610,56,61,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415151.4_611,51,57,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415152.1_612,50,56,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415153.1_613,51,51,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415154.1_614,51,58,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415155.1_615,47,49,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415156.1_616,44,44,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415157.1_617,48,52,"Not_ATG,Good_stop"
lcl|NC_000913.3_cds_NP_415160.1_618,50,51,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415161.1_619,53,56,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415162.4_620,45,47,"Not_ATG,Good_stop"
lcl|NC_000913.3_cds_NP_415163.2_621,48,45,"Not_ATG,Good_stop"
lcl|NC_000913.3_cds_NP_415164.1_622,46,50,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415165.1_623,49,56,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415166.1_624,57,56,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415167.1_625,52,60,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415168.1_626,53,58,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415169.1_627,58,66,"Not_ATG,Good_stop"
lcl|NC_000913.3_cds_NP_415170.4_628,51,60,"Not_ATG,Good_stop"
lcl|NC_000913.3_cds_NP_415171.1_629,51,52,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415172.1_630,50,51,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415173.1_631,52,55,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415174.1_632,52,58,"Not_ATG,Good_stop"
lcl|NC_000913.3_cds_NP_415175.1_633,53,61,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415176.1_634,53,59,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415177.4_635,47,47,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415178.1_636,46,43,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415179.1_637,47,47,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415180.1_638,43,38,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415181.1_639,48,48,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415182.1_640,48,47,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415183.1_641,50,53,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415184.1_642,51,51,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415185.1_643,52,62,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415186.1_644,50,61,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415187.1_645,52,64,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415188.1_646,49,55,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415189.2_647,55,71,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415190.1_648,56,66,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415191.1_649,52,61,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415192.1_650,52,59,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415193.2_651,54,62,"Not_ATG,Good_stop"
lcl|NC_000913.3_cds_NP_415194.1_652,54,63,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415195.1_653,57,62,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415200.1_654,52,57,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415201.1_655,53,59,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415202.1_656,53,58,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415203.1_657,52,55,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415204.1_658,49,53,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415205.1_659,55,61,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_415206.1_660,52,61,"Good_start,Good_stop"
